store_address,latitude,longitude
"Subway at 2820 West Division Street, Division Place II Shopping Ctr",45.5526,-94.1915
"Subway at 927 9th Avenue S.,",45.5496,-94.1604
"Subway at 17543 Central Ave NE,",45.2889,-93.2321
"Subway at 1444 147th Ave NE,",45.2412,-93.2344
"Subway at 1574  154th Ave. NW, Suite 101, Hanson Commons",45.2494,-93.3056
"Subway at 15200 Hanson Blvd. NW, Andover Community Center",45.2456,-93.3094
"Subway at 19201 Lake George Blvd., Suite A",45.32,-93.3471
"Subway at 12410 Aberdeen St NE, Suite 100",45.1964,-93.2342
"Subway at 11505 Ulysses St. NE, Wal-Mart #5976",45.1779,-93.2395
"Subway at 2331 108th Lane NE,",45.1666,-93.2121
"Subway at 10601 University Ave NE, Oak Park Plaza Shopping Center",45.1635,-93.2661
"Subway at 1851 Bunker Lake Blvd., Wal-Mart #1999",45.2193,-93.3227
"Subway at 3603 Round Lake Blvd, Suite 104, Meadow Creek Plaza",45.2185,-93.3581
"Subway at 9360 Baltimore St,",45.1414,-93.2342
"Subway at 15200 Hanson Blvd. NW, Andover Community Center",45.2456,-93.3094
"Subway at 1574  154th Ave. NW, Suite 101, Hanson Commons",45.2494,-93.3056
"Subway at 2740 Main Street North West, Suite 118",45.1969,-93.3366
"Subway at 4369 Ball Rd, Wal-Mart #3498",45.16,-93.1603
"Subway at 609 Apollo Drive,",45.1831,-93.1096
"Subway at 9388 Lexington Avenue, Lexington Town Square",45.1419,-93.1644
"Subway at 5655 147th St N,",45.1632,-92.9929
"Subway at 2046 Northdale Blvd, Village Ten Shopping Center",45.1809,-93.3176
"Subway at 11650 Round Lake Blvd, #100, Coon Rapids Marketplace SC",45.1828,-93.3637
"Subway at 13020 Riverdale Drive, Wal-Mart #1562",45.2071,-93.3611
"Subway at 551 Northtown Dr, C 16, Northtown Mall",45.1278,-93.258
"Subway at 14001 St. Francis Blvd., Rivers Bend Plaza",45.2251,-93.3967
"Subway at 3739 Bridge St NW,",45.3869,-93.3603
"Subway at 2436 Highway 10, Ste 100",45.1035,-93.208
"Subway at 915 Hwy 10 NE,",45.126,-93.2525
"Subway at 8450 University Ave NE, Wal-Mart #1952",45.1212,-93.2656
"Subway at 1440 85th Ave, Edinburg Plaza",45.1087,-93.2996
"Subway at 228 E Main St,",45.1976,-93.3879
"Subway at 140 Miller Rd., Champlin Crossings",45.1893,-93.396
"Subway at 23705 Hwy 65 NE, BP/Cooper C-Store",45.3999,-93.2337
"Subway at 120  Heritage Blvd NE,",45.493,-93.2494
"Subway at 200 SW 12th ST, Wal-Mart  #2274",45.277,-93.0025
"Subway at 227 12th St. SW, Ste 227, Westlake Center",45.2769,-92.9973
"Subway at 5209 Viking Blvd E,",45.3362,-93.0009
"Subway at 30962 Fenway Avenue, Suite 100",45.3963,-92.993
"Subway at 11351 Aquila Avenue N,",45.1587,-93.3897
"Subway at 9536 Noble Pkwy N, Bay 10, Pinebrook Centre",45.1267,-93.3369
"Subway at 8515 Zane Ave N, Total Mart",45.1094,-93.3573
"Subway at 8000 Lakeland Avenue, Wal-Mart #1864",45.1005,-93.3856
"Subway at 6930 Brooklyn Blvd,",45.081,-93.3359
"Subway at 1029 East Moore Lake Dr,",45.0813,-93.2417
"Subway at 1121 Silver Lake Rd, Bay 108, Brighton Village Shopping Cent",45.0644,-93.2181
"Subway at 11507 Brink Ave,",45.3803,-92.8729
"Subway at 2145 4th St,",45.0854,-93.009
"Subway at 1048 Hwy 96, Heights Shopping Center",45.0787,-93.0569
"Subway at 2720 East County Road E, Century Hills Shopping Center",45.0504,-92.9874
"Subway at 4757 Central Ave NE,",45.0551,-93.2467
"Subway at 1036 W Hwy 96, Shoreview Grand Shopping Ctr",45.0792,-93.146
"Subway at 3673 Lexington Avenue North, Ste C, Shannon Square Shoppes",45.0519,-93.1482
"Subway at 3340 Rice St, Suite 1",45.0473,-93.107
"Subway at 8056 Brooklyn Blvd, Park Square Shopping Ctr",45.0944,-93.3835
"Subway at 2216 W County Rd D, Tower Glen Shopping Center",45.0347,-93.1939
"Subway at 5711 Xerxes Ave N, Suite C, Brookdale Corner",45.0585,-93.3209
"Subway at 1200 Shingle Creek Crossing, Wal-Mart #5625",45.0557,-93.3176
"Subway at 5557 W Broadway, Crystal Shopping Center",45.0543,-93.366
"Subway at 7876 Sunwood Dr NW, Suite 400, Northstar Marketplace",45.2348,-93.4672
"Subway at 13625 Northdale Blvd,",45.2018,-93.5548
"Subway at 10000 County Rd 81,",45.1186,-93.4085
"Subway at 9660 63rd Ave N,",45.0694,-93.4018
"Subway at 13758 83rd Way, Rice Lake Plaza",45.1035,-93.4524
"Subway at 4207 Webber Pkwy,",45.0319,-93.2885
"Subway at 2501 Central Ave NE, Ste 194",45.0133,-93.2469
"Subway at 5891 St Croix Trail,",45.5105,-92.989
"Subway at 4080 W Broadway, Unit #153, Robbinsdale Town Ctr",45.0294,-93.3361
"Subway at 1960 Twins Lake Parkway, Wal-Mart #3404",45.0219,-93.1832
"Subway at 320 State Highway 123, Chris' Food Center/Subway",46.1249,-92.8697
"Subway at 511 1st St West, Subway/Le Peir C-Store",47.5787,-95.7567
"Subway at 910 W Oakland,",43.6667,-92.9858
"Subway at 1309 4th St NW,",43.6782,-92.9799
"Subway at 413 Highway 218 South,",43.8628,-93.0484
"Subway at 1550 Blake Ave, Wal-Mart #1020",43.6635,-93.3261
"Subway at 718 E  Main St,",43.6507,-93.3602
"Subway at 853 Central Ave,",43.444,-93.2202
"Subway at 215 W. Highway St.,",44.0325,-92.8573
"Subway at 312 N Oak St,",44.0869,-93.2283
"Subway at 105 N Western St,",43.4194,-93.5365
"Subway at 505 S Mantorville Ave,",44.0242,-92.7487
"Subway at 821 Frontage Rd NE,",44.0292,-92.631
"Subway at 236 S Main St,",44.2011,-92.6461
"Subway at 653 Bridge St,",44.084,-93.2415
"Subway at 1130 W Frontage Rd, Wal-Mart #982",44.0975,-93.2493
"Subway at 2350 43rd Street NW, Three Corners Marketplace",44.1375,-93.2545
"Subway at 103 13th Ave NW,",44.0904,-93.5077
"Subway at 115 West J Street,",43.2635,-93.6383
"Subway at 2711 Commerce Dr NW,",44.0523,-92.5216
"Subway at 3400 NW 55th St, Wal-Mart #1971",44.0774,-92.5115
"Subway at 259 NW 2nd Ave, Janel's Pantry C-Store",43.7481,-93.7283
"Subway at 702 Fairview St,",43.6486,-94.0936
"Subway at 716 Main St,",43.2841,-92.8106
"Subway at 421 S Illinois, Regency Square Shopping Ctr",43.148,-93.1711
"Subway at 3615 21st Avenue NW,",44.06,-92.496
"Subway at 150 Western Ave, Wal-Mart #1657",44.2895,-93.3058
"Subway at 4151 Fourth St SW, Wal-Mart  #810",43.1471,-93.2612
"Subway at 402 Indianhead Dr,",43.1483,-93.2669
"Subway at 2009 Hwy 18 E, Dell Oil Truck Stop",43.1453,-93.3585
"Subway at 210 US Hwy 18 West, Suite A",43.1435,-93.3871
"Subway at 514 East 1st Street,",44.1162,-93.6999
"Subway at 1103 7th Street NW,",44.0316,-92.4794
"Subway at 155 1st Ave SW, Ste S 50",44.0218,-92.465
"Subway at 145 Hwy 18 W, Kum & Go C-Store",43.1058,-93.6027
"Subway at 701 2nd St,",44.2719,-92.9856
"Subway at 326 N Central Ave,",44.2945,-93.2688
"Subway at 200 Schilling Drive,",44.4277,-93.1997
"Subway at 416 S Highway 3,",44.4554,-93.1648
"Subway at 416 Hickory Drive,",44.4919,-92.9068
"Subway at 1901 Madison Ave, Ste 140, Mankato Heights Plaza",44.1662,-93.9465
"Subway at 1881 Madison Ave, Wal-Mart  #1473",44.1643,-93.9503
"Subway at 1850 Adams St, Ste 620, River Hills Mall",44.1724,-93.9529
"Subway at 217 E 18th St,",44.2821,-92.6679
"Subway at 2270 Grant Street,",44.2948,-93.3017
"Subway at 1250 Goemann Rd, Wal-Mart #3806",43.6831,-94.4446
"Subway at 207 N State St,",43.6543,-94.4479
"Subway at 410 Haynes St, Rogers Amoco",44.0512,-94.4039
"Subway at 8051 Bagley Ave., Pilot Truck Stop",44.4705,-93.2945
"Subway at 160 Cokato St E,",45.0799,-94.1926
"Subway at 132 6th Street North,",44.9687,-94.0542
"Subway at 740 Elm St E,",45.2571,-94.1112
"Subway at 220 State Hwy 55, Maple Lake",45.2327,-94.0043
"Subway at 915 Hwy 24,",45.4136,-94.0571
"Subway at 701 Soo Lane,",45.1788,-93.8723
"Subway at 204 Hwy 7 W,",44.8968,-94.376
"Subway at 1300 Truck Highway 15 South, Wal-Mart #1738",44.8714,-94.3784
"Subway at 1310 Hwy 15 S, Ste 108",44.8703,-94.376
"Subway at 2316 9th St E,",44.7677,-94.1303
"Subway at 609 Jefferson Ave SW, strip mall",44.9612,-93.8566
"Subway at 625 Babcock Blvd E,",45.0353,-93.7794
"Subway at 9320 Cedar St, Wal-Mart #3624",45.2838,-93.8027
"Subway at 1060 Hwy 25 S,",45.2952,-93.8006
"Subway at 7500 Highway 55,",45.0802,-93.716
"Subway at 4195 Main St,",44.9022,-93.7475
"Subway at 722 Vista Blvd,",44.8474,-93.7726
"Subway at 10600 10th St W,",44.8417,-93.7889
"Subway at 404 Faxon Rd,",44.771,-93.9181
"Subway at 407 4th Ave NE, Quick Shop",44.6118,-94.0721
"Subway at 1400 County Rd 29, Park Commons",45.0043,-93.6453
"Subway at 403 Central Ave E,",45.2093,-93.656
"Subway at 1865 W Wayzata Blvd, Suite 10",44.9855,-93.5724
"Subway at 4221 Clearwater Rd, Ste 114",45.4956,-94.148
"Subway at 13854 1st St, Ste 12, Oak Street Mall",45.3911,-93.8733
"Subway at 24086 State Hwy 15, Suite 101",45.4738,-94.2447
"Subway at 630 1/2 Rose Dr, Lake Shopping Center",45.3339,-93.7379
"Subway at 6415 Labeaux Ave NE, Unit #A120, Albertville Premium Outlets",45.2464,-93.6721
"Subway at 11008 61st Ave NE,",45.2397,-93.6641
"Subway at 2145 Commerce Blvd,",44.9384,-93.6668
"Subway at 1510 Commercial Avenue, Marathon Gas Station/C-Store",44.8599,-93.6573
"Subway at 111 Hundertmark Road, Suite 110, Two Twelve Medical Center",44.8198,-93.6141
"Subway at 18170 Zane Ave NW,",45.3109,-93.5573
"Subway at 1400 Hwy 101 North, Suite L, Oakwood Square",44.9941,-93.5014
"Subway at 16605 County Rd 24, Plymouth Station Shopping Ctr",45.0201,-93.4914
"Subway at 7860 Century Blvd,",44.8622,-93.5915
"Subway at 9869 Maple Grove Parkway North, Suite 700, The Grove Village Shopping Ctr",45.132,-93.4836
"Subway at 420 N Main St, Holiday Station Stores",44.4651,-93.913
"Subway at 809 Prairie St E,",44.6207,-93.7554
"Subway at 7836 Market Blvd,",44.8606,-93.5394
"Subway at 8971 Crossroads Boulevard, Suite 150, Crossroads of Chanhassen",44.8405,-93.5387
"Subway at 187 Cheshire Lane, Ste 400",44.9815,-93.4554
"Subway at 4000 Annapolis Ln, Ste 103, 104 Rockford Square",45.0286,-93.4551
"Subway at 12755 Wayzata Blvd., Space #1308, Ridgedale Center",44.9707,-93.4408
"Subway at 12744 Bass Lake Rd, Bass Lake Center",45.0657,-93.4451
"Subway at 9451 Dunkirk Ln N, Wal-Mart #2882",45.1249,-93.4923
"Subway at 1757 Market Dr, Ste 1767, Hastings Marketplace",44.7371,-92.8927
"Subway at 1752 N Frontage Rd, Wal-Mart #1472",44.7404,-92.8924
"Subway at 2212 Vermillion St,",44.721,-92.8503
"Subway at 306 Lake St N,",44.7497,-92.8028
"Subway at 8455 E Point Douglas Rd,",44.8169,-92.9333
"Subway at 18450 Pilot Knob Rd, Ste F",44.6822,-93.1761
"Subway at 17450 Dodd Blvd, Crossroads East",44.6963,-93.2143
"Subway at 300 Elm St,",44.6402,-93.1448
"Subway at 15075 Crestone Ave. W, Suite G",44.7299,-93.1451
"Subway at 7592 W 150th St, Unit 8, Apple Valley Square",44.7308,-93.22
"Subway at 5480 141st St West, Ste 120",44.7452,-93.1754
"Subway at 7835 150th St West, Wal-Mart #2642",44.7345,-93.2245
"Subway at 20210 Heritage Dr, Suite C 111, Heritage Commons",44.6572,-93.2532
"Subway at 11650 Courthouse Blvd, Pilot Travel Center",44.78,-93.0324
"Subway at 9061 Broderick Blvd, Arbor Pointe Commons Shop Ctr",44.8199,-93.0482
"Subway at 610 Opperman Drive, C Cafeteria - 2nd Floor, B6M Building",44.8236,-93.1126
"Subway at 6555 Cahill Avenue East,",44.8546,-93.0451
"Subway at 7430 80th St, Suite 105, Oak Park Commons",44.8336,-92.9553
"Subway at 1565 Cliff Rd, Suite 15",44.7911,-93.179
"Subway at 3145 Dodd Rd, Kwik Trip",44.8436,-93.1236
"Subway at 1100 County Rd 42, Ste 105",44.7379,-93.2589
"Subway at 13700-13720 County Rd 11, Burnsville Strip Center Phase",44.7561,-93.2486
"Subway at 4250 Lexington Ave S,",44.803,-93.1427
"Subway at 1360 Town Center Drive, Wal-Mart  #1786",44.8284,-93.163
"Subway at 1432 Yankee Doodle Road,",44.8334,-93.1697
"Subway at 11276 210th St W, #100",44.6433,-93.2912
"Subway at NEC I-35 & 210th Street, Wal-Mart #5992",44.6503,-93.2971
"Subway at 17446 Kenwood Trail, Lakeville Strip Center",44.6968,-93.2865
"Subway at 7155 Jorgenson Lane, Suite 140",44.8468,-92.9046
"Subway at 2064 Hastings Ave,",44.8798,-93.0018
"Subway at 1981 Silver Bell Road, Suite 1600",44.8201,-93.2055
"Subway at 2900 Cliff Road E,",44.7899,-93.2344
"Subway at 166 N Concord Exchange,",44.8926,-93.0345
"Subway at 1644 South Robert Street, Wal-Mart #3364",44.8971,-93.0783
"Subway at 768 Highway 110, Mendota Plaza Shopping Center",44.882,-93.1246
"Subway at 14204 Burnhaven Drive, Space #0012, Burnsville Center",44.7453,-93.2891
"Subway at 8470 City Centre Dr, #116, City Centre Shoppes",44.9229,-92.9351
"Subway at 12601 Nicollet Ave S, Suite A",44.7735,-93.2772
"Subway at 12200 River Ridge Road, Wal-Mart #5977",44.7812,-93.2858
"Subway at 2000 Williams Dr., Suite 100",44.7714,-93.3055
"Subway at 3965 Egan Dr.,",44.746,-93.3301
"Subway at 1740 Weir Dr, Suite 27, Valley Creek Mall Annex",44.9235,-92.9741
"Subway at 747 Ash Street,",44.4801,-93.419
"Subway at 12200 River Ridge Road, Wal-Mart #5977",44.7812,-93.2858
"Subway at 12601 Nicollet Ave S, Suite A",44.7735,-93.2772
"Subway at 965 Sibley Memorial Hwy, Holiday Station C-Store",44.9003,-93.1377
"Subway at 2513 W 7th St, Sibley Plaza Shopping Ctr",44.9015,-93.1713
"Subway at 1720 E Oldshakopee Rd,",44.8362,-93.2491
"Subway at 244 E Broadway, Space #E-244, Mall of America",44.8541,-93.2405
"Subway at 700 American Blvd. E, Wal-Mart 2198",44.8607,-93.2653
"Subway at 7866 Portland Ave S,",44.8603,-93.2682
"Subway at 9731 Lyndale Avenue South,",44.8277,-93.2884
"Subway at 7150 Humphrey Drive, Terminal 2, Minneapolis-St Paul Airport",44.874,-93.2271
"Subway at 1219 S. Robert Street, Signal Hills SC",44.9086,-93.0804
"Subway at 124 Wabasha Street, South,",44.939,-93.0882
"Subway at 8 E 4th St,",44.945,-93.0935
"Subway at 8160 County Rd 42, Ste 600, Space #9, Marketplace at 42",44.7476,-93.3829
"Subway at 1800 E 66th Street, Cedar Pointe Commons S/C",44.884,-93.2488
"Subway at 16 E Main St,",47.2962,-96.5143
"Subway at 341 US Highway 59, Ste #1",47.3146,-95.9647
"Subway at 22 6th Street NW,",47.4035,-97.0706
"Subway at 1191 Geneva Ave, Oakdale Square Shopping Center",44.9655,-92.9844
"Subway at 376 White Bear Ave,",44.9527,-93.0249
"Subway at 123 W 6th Street,",47.7785,-96.6044
"Subway at 2400 S Washington St, Little Ceasar's/TCBY/Subway",47.8964,-97.0461
"Subway at 210 Gateway Dr NE, Holiday Gas Station",47.9378,-97.0168
"Subway at 1850 South Columbia Rd,",47.9025,-97.0671
"Subway at 3341 32nd Ave South,",47.8889,-97.0765
"Subway at 4401 32nd Ave South, Sioux Travel Plaza/Truck Stop",47.8896,-97.0946
"Subway at 1801 Gateway Drive, SUBWAY/Little Caesars",47.9328,-97.0522
"Subway at 100 A Avenue,",47.9325,-97.3643
"Subway at 2900 1/2 Pentagon Dr NE, St Anthony Shopping Center",45.0156,-93.2195
"Subway at 2100 N Snelling Ave, #46, Har Mar Mall",45.0048,-93.1654
"Subway at 19170 Freeport Ave, B113, Elk Park Center",45.3196,-93.56
"Subway at 2400 E Hennepin Ave,",44.9913,-93.2186
"Subway at 2147 Lowry Ave N., Penn Lowry Shopping Center",45.0117,-93.308
"Subway at 521 W Broadway Ave,",44.9992,-93.2861
"Subway at 1400 SE 5th Street,",44.9814,-93.2345
"Subway at 4 Oak St & 1925 University, TCF Stadium & other ICA venues, University of Minnesota",44.9758,-93.2268
"Subway at 2017 Buford Avenue, The Terrace, University of Minnesota",44.9847,-93.1881
"Subway at 1740 Lexington Ave. North, Lexington Plaza Shopping Ctr.",44.9941,-93.1456
"Subway at 85 W Viking Drive,",45.0084,-93.1042
"Subway at 1275 E Cty Rd D, Suite 105",45.0322,-93.047
"Subway at 1535 Taylor Ave, Klas Center, Hamline University",44.9677,-93.1654
"Subway at 2121 University Ave West,",44.9606,-93.1883
"Subway at 269 19th Ave. South, Blegan Hall - Lower Level, University of Minnesota",44.9722,-93.2435
"Subway at 2450 Riverside Ave, Riverside Campus, West 1C, Fairview Riverside Hospital",44.967,-93.237
"Subway at 555 Nicollet Mall, Suite 297, RBC Retail",44.9783,-93.2706
"Subway at 1260 Hennepin Ave, DeForest Building",44.9746,-93.281
"Subway at 50 S. 9th St., US Bank Ship Dock/Skyway Level",44.9755,-93.2747
"Subway at 501 Washington Ave S,",44.9784,-93.2612
"Subway at 200 South 5th Street,",44.9777,-93.2678
"Subway at 701 4th Avenue South, Suite 230, Skyway Foodcourt",44.9743,-93.2667
"Subway at 625 Marquette Ave S, Northstar West",44.9764,-93.2702
"Subway at 4 Oak St & 1925 University, TCF Stadium & other ICA venues, University of Minnesota",44.9758,-93.2268
"Subway at 1400 SE 5th Street,",44.9814,-93.2345
"Subway at 4215 Winnetka Avenue North, New Hope Mall",45.0333,-93.3802
"Subway at 1924 Chicago Ave S,",44.9637,-93.2622
"Subway at 1450 University Ave W, Wal-Mart #5437",44.9548,-93.161
"Subway at 1277 University Ave.,",44.956,-93.1539
"Subway at 1820 Grand Ave,",44.9398,-93.1775
"Subway at 302 Larpenteur Ave E,",44.9913,-93.0878
"Subway at 945 Rice St, Ste E",44.9696,-93.1065
"Subway at 897 Arcade St,",44.9683,-93.0665
"Subway at 1320 Maryland Ave, Ste 101, Phalen Retail Center",44.9773,-93.0447
"Subway at 8580 Rock Ridge Drive, Wal-Mart #4849",47.5203,-92.5944
"Subway at 551 Hat Trick Ave,",47.4657,-92.5242
"Subway at 430 Chesnut St,",47.5231,-92.5373
"Subway at 310 S Main, Lucky Seven",47.5331,-92.3448
"Subway at 221 S Hwy 53, Ste A, Office/Subway",47.8482,-92.6851
"Subway at 101 Grindstone Court,",46.0112,-92.9281
"Subway at 701 Brooks Avenue, Digi-Key Electronics",48.109,-96.1948
"Subway at 201 W 3rd St,",48.1193,-96.1833
"Subway at 1755 Hwy 59 SE, Wal-Mart  #3761",48.1104,-96.1523
"Subway at 201 W 3rd St,",48.1193,-96.1833
"Subway at 701 Brooks Avenue, Digi-Key Electronics",48.109,-96.1948
"Subway at 1 S Minnesota St,",44.3132,-94.4587
"Subway at 1404 S Broadway,",44.2984,-94.4475
"Subway at 1144 Hill Ave, Simonsons Gas/C-Store",48.4131,-97.4112
"Subway at 410 Haynes St, Rogers Amoco",44.0512,-94.4039
"Subway at 304 1st Ave,",43.8556,-95.1142
"Subway at 812 Third Street,",43.6237,-94.9885
"Subway at 600 State Hwy 4, Kum & Go C-Store",43.6617,-94.7328
"Subway at 1306 S Minnesota Ave,",44.3154,-93.9651
"Subway at 1102 N River Dr, Donut Depot/Subway",44.1808,-94.0065
"Subway at 1750 Commerce Drive, Ray's Market",44.1794,-94.0376
"Subway at 1 S Minnesota St,",44.3132,-94.4587
"Subway at 1750 Commerce Drive, Ray's Market",44.1794,-94.0376
"Subway at 1102 N River Dr, Donut Depot/Subway",44.1808,-94.0065
"Subway at 10 Sibley Parkway,",44.1619,-94.011
"Subway at 1633 Monks Avenue, Suite 110",44.1462,-93.9888
"Subway at 2301 Circle Dr,",43.42,-95.1255
"Subway at 1741 Central Ave,",43.4022,-94.8208
"Subway at 310 Eldorado Drive, Whispering Meadows",44.6661,-93.6385
"Subway at 104 County Rd #37,",44.5446,-93.5621
"Subway at 1400 3rd ave,",48.5917,-93.4032
"Subway at 509 Highway 11 West, Howard Cenex's C-Store",48.7125,-94.5909
"Subway at 901 N State Street, Subway/C-Store",48.9135,-95.3263
"Subway at Highway 11 W  Box 208, 1106 3rd Street",48.8475,-95.7791
"Subway at 1301 N Lakeshore Drive, Suite 100",44.4495,-92.2803
"Subway at 300 W Prospect Street, Handy Mart",44.6263,-91.9662
"Subway at 108 E Main, Suite 1",44.5681,-91.6704
"Subway at 3255 S Service Dr, Bay B-500, Red Wing Plaza Shopping Center",44.5677,-92.5849
"Subway at 926 Main St,",44.5633,-92.5413
"Subway at 372 W Main St,",44.7322,-92.4839
"Subway at 12681 Chestnut Blvd, Holiday Station Store",44.7673,-93.5784
"Subway at 701 Walnut Street,",44.7904,-93.6008
"Subway at 696 4th Street NW,",44.4461,-93.5858
"Subway at 232 S Marschall Rd,",44.7994,-93.5098
"Subway at 1158 Vierling Dr E, Shakopee Crossroads Center",44.7819,-93.5051
"Subway at 4109 Dean Lakes Blvd, Dean Lakes Retail Center",44.7798,-93.4692
"Subway at 1 Valley Fair Drive, Valley Fair Amusement Park",44.8004,-93.4545
"Subway at 16384 Wagner Way, Prairie Courts",44.8642,-93.4843
"Subway at 16711 Duluth Ave SE,",44.7073,-93.4302
"Subway at 8030 Old Carriage Ct North, Shoppes at Southbridge Crossin",44.7753,-93.4152
"Subway at 6209 Dell Rd,",44.8913,-93.5131
"Subway at 10750 Bloomington Ferry Rd, Ste 175",44.8094,-93.3846
"Subway at 8755 Columbine Rd.,",44.8445,-93.4404
"Subway at 12195 Singletree La, Wal-Mart #1855",44.8553,-93.4332
"Subway at 4711 Hwy 101, Westwind Plaza",44.9185,-93.5031
"Subway at 2324 Eden Prairie Center, Eden Prairie Center",44.8551,-93.4252
"Subway at 7725 Flying Cloud Dr, Crossroads Center",44.8649,-93.4205
"Subway at 9633 Anderson Lakes Pkwy,",44.8366,-93.4001
"Subway at 5125 West 98th Street, Normandale Village",44.8244,-93.3483
"Subway at 10604 S France Avenue, Ste C, Valley West Shopping Ctr",44.812,-93.3292
"Subway at 5125 Edina Industrial Blvd, #500, Edina Convenience Center",44.8635,-93.3541
"Subway at 120 N Garfield,",45.5732,-93.2212
"Subway at 108 S State Highway 70, Amoco C-Store",45.773,-92.6733
"Subway at 412 Wisconsin Ave S, Cenex Station",45.6553,-92.4665
"Subway at 218 Main St, Village Laundry & Tanning",45.4509,-92.453
"Subway at 2203 Glacier Dr,",45.3988,-92.6006
"Subway at 1520 East Sheridan St.,",47.9032,-91.8468
"Subway at 402 Cascade St, Subway/Office Space",45.3224,-92.7013
"Subway at 2212 Glacier Drive, Wal-Mart  #2421",45.3979,-92.6101
"Subway at 309 Keller Avenue South,",45.3086,-92.3619
"Subway at 2211 Okoboji Blvd., Suite 7, Boji Plaza",43.3403,-95.1497
"Subway at 3425 E Lake St,",44.9481,-93.2221
"Subway at 2130C East Lake St., Hi-Lake Shopping Center",44.9483,-93.2417
"Subway at 3541 Cedar Avenue South,",44.938,-93.247
"Subway at 857 Selby Avenue,",44.9468,-93.1361
"Subway at 599 University Ave, Frogtown Square",44.956,-93.1254
"Subway at 1015 N Williams St,",41.1511,-84.5807
"Subway at 3043 Nicollet Ave S, Highland Plaza",44.9476,-93.2776
"Subway at 2752 Lyndale Avenue South,",44.9522,-93.2885
"Subway at 3202 W Lake St, Calhoun Village S/C",44.9484,-93.3206
"Subway at 17 West Exchange Street, Suite 120, Gallery Professional Building",44.9488,-93.0988
"Subway at 30 E 7th St, #335, Wells Fargo Place",44.948,-93.0964
"Subway at 449 E 7th St,",44.954,-93.0827
"Subway at 630 US Hwy 8 W, Cenex C-Store Gas Station",45.3947,-92.1548
"Subway at 335 E Division Ave,",45.4018,-91.853
"Subway at 2501 W Ave, Wal-Mart  #1446",45.4746,-91.7628
"Subway at 2831 Hendrickson Dr,",44.793,-91.513
"Subway at 329 Water Street, Ste 300, Water Street Commons",44.8022,-91.5062
"Subway at 4689 Keystone Crossing, Shoppes at Oakwood Phase II",44.7711,-91.4366
"Subway at 803 S Phillips Street,",43.0622,-94.2267
"Subway at 1512 N Hwy 169,",43.0809,-94.2356
"Subway at 3106 Main St,",43.1119,-94.6895
"Subway at 201 N. Main St.,",44.8599,-92.6258
"Subway at 1583 Paulson Rd,",44.8765,-92.6235
"Subway at 1920 Crestview Dr, Ste #2",44.9615,-92.7321
"Subway at 360 St. Croix Trail South,",44.9434,-92.7719
"Subway at 137 Jennifer Rae Jct N, Roberts Town Center",44.9896,-92.5506
"Subway at W2555 State Rd 29, Amoco BP Gas/C-Store",44.8315,-92.2607
"Subway at 940 A Plaza Dr, Kwik Trip C Store",44.9412,-92.3737
"Subway at 319 S Broadway,",44.8795,-91.9301
"Subway at 2401 Hwy 25N, Red Cedar Plz",44.912,-91.9351
"Subway at 55 E 5th St, Suite 316, Alliance Bank Center-Skyway",44.9468,-93.093
"Subway at 401 Robert Street  N, Suite 221, Securian",44.9487,-93.0921
"Subway at 1690 White Bear Ave North,",44.9923,-93.0243
"Subway at 4741 Hiawatha Ave,",44.9174,-93.2165
"Subway at 2201 11th Ave East,",45.0157,-93.0072
"Subway at 2649 E 7th Ave,",45.0153,-92.9875
"Subway at 6952 33rd St N,",44.9965,-92.9658
"Subway at 3001 White Bear Ave, Ste 2073, Maplewood Mall",45.0318,-93.0214
"Subway at 10240 Hudson Rd, Wal-Mart #2643",44.9451,-92.8978
"Subway at 530 Woodbury Drive, Suite 200, Woodbury Plaza Shopping Center",44.9462,-92.9055
"Subway at 14621 60th St N,",45.0351,-92.8098
"Subway at 1401 Stillwater Blvd,",45.0444,-92.8377
"Subway at 1919 Hwy Blvd N,",43.1574,-95.148
"Subway at 603 S Grand,",43.1323,-95.1446
"Subway at 500 11th St SW, Wal-Mart #2714",43.1255,-95.1525
"Subway at 12936 10th St,",44.5797,-91.2111
"Subway at 4345 Nathan Lane N, Suite K, Rockridge Center",45.0338,-93.4092
"Subway at 10 East 66th Street,",44.8835,-93.2777
"Subway at 7807 Southtown Ctr, Bay #203, Southtown Shopping Center",44.8601,-93.3043
"Subway at 7515 France Avenue South, Suite 7515, Centennial Lakes Plaza",44.8662,-93.3275
"Subway at 6545 France Avenue South, Suite 162, Southdale Medical Center",44.8845,-93.3272
"Subway at 5317 Lyndale Ave S, Boulevard Commons",44.9063,-93.288
"Subway at 10 County Rd A,",44.3044,-90.8453
"Subway at 611 Hwy 54 East, Wal-Mart #1277",44.2919,-90.8352
"Subway at 400 Oasis Rd, Cenex/C-Store",44.2963,-90.8205
"Subway at 7 S Grand Ave,",44.5523,-90.5979
"Subway at 400 Oasis Rd, Cenex/C-Store",44.2963,-90.8205
"Subway at 10 County Rd A,",44.3044,-90.8453
"Subway at 715 W Lincoln St, Express Mart",44.6807,-91.1272
"Subway at 3915 Gateway Dr, Wal-Mart #1669",44.7746,-91.4295
"Subway at 1027 N Hillcrest Pkwy, Mega Mart C-Store",44.7935,-91.4243
"Subway at 215 N Knowles Ave, Subway/Realtor",45.124,-92.5381
