latitude,longitude
39.11,-119.78
41.35,-74.69
36.06,-79.4
27.46,-82.63
32.980000000000004,-96.66
40.67,-80.10000000000001
42.06,-88.14
35.480000000000004,-95.31
37.36,-122.03
41.33,-72.77
42.67,-85.66
34.0,-118.09
39.31,-76.53
47.7,-122.03
35.53,-82.86
39.160000000000004,-84.46000000000001
33.99,-118.19
39.32,-84.31
41.56,-87.69
33.52,-86.72
39.02,-77.42
35.1,-77.09
33.38,-84.78
34.2,-119.16
40.44,-74.22
44.38,-89.82000000000001
40.75,-96.64
36.74,-120.06
35.87,-83.57000000000001
29.69,-82.44
34.88,-85.27
32.79,-96.79
39.36,-84.26
35.97,-114.85000000000001
35.61,-120.68
34.96,-89.86
30.23,-85.65
35.480000000000004,-85.03
32.29,-90.28
39.71,-86.12
40.43,-79.75
38.26,-85.64
41.6,-90.62
28.7,-81.26
31.76,-106.27
21.38,-157.94
39.1,-79.68
42.34,-71.84
35.14,-89.79
48.230000000000004,-114.33
35.24,-81.36
43.050000000000004,-78.88
29.7,-95.29
33.56,-117.63
35.64,-97.57000000000001
41.85,-87.76
38.09,-97.92
42.77,-84.41
40.17,-80.27
38.35,-87.59
29.85,-90.10000000000001
32.160000000000004,-81.9
38.97,-77.37
27.73,-97.38
40.75,-73.88
48.11,-123.4
39.5,-76.17
36.27,-76.97
41.21,-96.11
46.160000000000004,-122.98
43.68,-94.45
32.54,-82.94
28.240000000000002,-81.65
38.37,-120.8
42.63,-71.28
41.75,-87.57000000000001
38.63,-77.07000000000001
36.43,-99.42
35.54,-97.57000000000001
29.48,-98.4
45.480000000000004,-122.58
47.35,-122.31
33.95,-118.37
41.81,-89.96000000000001
44.68,-74.99
47.75,-122.66
36.96,-81.10000000000001
38.77,-92.25
32.42,-104.23
34.14,-117.2
33.59,-86.28
41.94,-87.81
37.68,-97.34
26.18,-98.04
39.04,-94.42
35.45,-97.4
40.79,-96.65
29.67,-95.56
32.77,-117.03
36.74,-78.92
33.99,-83.99
32.34,-97.41
34.06,-118.3
30.67,-96.37
38.59,-89.96000000000001
38.64,-83.78
35.800000000000004,-78.56
44.95,-93.3
33.97,-118.22
39.97,-74.13
28.810000000000002,-81.27
41.92,-71.36
29.78,-94.98
33.910000000000004,-117.46000000000001
35.12,-85.25
45.49,-122.81
34.300000000000004,-81.54
40.28,-74.02
26.28,-80.2
39.31,-76.56
33.6,-96.18
37.39,-122.10000000000001
40.7,-73.91
40.74,-74.03
26.8,-80.09
25.86,-80.31
33.88,-98.53
41.51,-72.81
42.99,-87.92
21.32,-157.88
36.88,-87.74
38.58,-92.22
40.550000000000004,-84.41
26.62,-81.94
39.01,-74.79
35.18,-80.89
34.0,-84.7
38.97,-84.29
41.980000000000004,-71.51
33.82,-85.76
40.85,-81.94
43.78,-88.41
37.39,-120.74000000000001
33.74,-84.43
40.75,-73.64
43.13,-95.15
30.25,-81.75
32.79,-96.69
39.38,-76.51
30.25,-81.7
40.61,-74.46000000000001
41.08,-80.73
41.12,-87.84
40.800000000000004,-124.15
43.34,-83.74
32.43,-99.76
29.21,-96.28
26.19,-80.16
29.21,-82.2
39.92,-85.38
34.25,-80.60000000000001
39.69,-104.87
38.89,-94.72
29.94,-93.93
32.81,-83.72
33.19,-97.10000000000001
29.69,-95.57000000000001
41.75,-88.12
41.17,-112.03
40.65,-89.67
36.32,-119.68
44.53,-68.41
42.300000000000004,-85.66
41.29,-84.76
40.53,-76.43
41.61,-80.57000000000001
36.11,-83.49
27.89,-82.32000000000001
34.230000000000004,-78.0
36.0,-75.65
26.27,-81.8
39.13,-84.61
33.29,-83.96000000000001
43.11,-83.69
33.980000000000004,-117.75
41.78,-87.66
34.160000000000004,-82.38
41.51,-71.69
40.72,-73.76
34.07,-84.17
38.78,-77.27
44.910000000000004,-91.39
46.4,-105.82000000000001
45.67,-108.77
43.800000000000004,-90.06
40.56,-75.49
27.27,-80.32000000000001
34.11,-117.93
34.45,-83.12
30.19,-98.08
34.69,-90.37
47.5,-117.57000000000001
32.83,-117.2
36.02,-77.77
41.37,-89.13
39.08,-77.0
42.47,-96.35000000000001
44.18,-88.07000000000001
39.84,-95.53
42.74,-84.68
41.25,-80.86
33.44,-111.99000000000001
30.330000000000002,-97.66
34.08,-117.63
41.11,-81.86
34.06,-118.06
32.44,-80.71000000000001
40.83,-73.2
42.92,-76.59
35.410000000000004,-94.52
36.96,-93.72
37.01,-86.37
28.5,-81.31
41.95,-87.75
30.41,-97.68
34.550000000000004,-112.48
36.61,-88.32000000000001
33.33,-84.78
40.7,-112.09
30.88,-84.2
35.230000000000004,-111.58
45.53,-122.81
35.59,-97.55
43.050000000000004,-91.14
41.12,-75.37
37.76,-77.46000000000001
40.67,-74.0
32.62,-83.67
25.95,-97.49000000000001
39.06,-77.08
42.5,-83.11
31.66,-106.24000000000001
43.410000000000004,-88.18
35.13,-84.72
31.86,-82.61
28.27,-82.63
37.79,-81.21000000000001
34.49,-118.2
37.69,-77.44
40.13,-80.0
34.12,-118.07000000000001
33.86,-117.96000000000001
42.97,-71.45
33.76,-117.92
37.47,-122.14
41.59,-71.99
42.11,-76.02
26.98,-82.10000000000001
42.49,-82.94
40.02,-75.08
38.85,-77.32000000000001
39.54,-82.44
35.18,-101.92
44.35,-106.69
43.59,-116.27
34.06,-118.27
41.94,-71.44
37.160000000000004,-93.27
45.5,-122.88
33.35,-111.82000000000001
29.490000000000002,-98.43
39.26,-76.53
44.52,-88.10000000000001
29.55,-95.10000000000001
41.4,-84.13
26.62,-81.67
38.93,-94.4
42.96,-87.91
33.99,-117.06
41.63,-87.93
38.6,-121.42
21.47,-158.0
44.9,-93.56
37.69,-87.91
32.660000000000004,-117.03
39.01,-77.51
42.79,-73.98
39.57,-76.98
40.35,-79.95
46.980000000000004,-120.54
36.08,-90.96000000000001
42.230000000000004,-83.39
43.22,-85.57000000000001
34.42,-118.46000000000001
40.550000000000004,-74.59
47.94,-117.48
38.9,-76.84
42.88,-72.56
21.31,-157.86
29.68,-91.27
41.82,-72.87
42.74,-73.68
27.48,-82.43
41.62,-86.73
25.76,-80.43
31.96,-81.33
28.2,-82.74
42.52,-87.95
34.86,-118.18
39.27,-80.29
37.980000000000004,-122.04
39.0,-84.62
42.94,-83.31
30.26,-81.53
35.19,-84.88
29.580000000000002,-98.44
33.57,-84.37
37.06,-85.07000000000001
34.07,-84.3
32.75,-117.10000000000001
20.89,-156.46
29.53,-96.07000000000001
42.43,-89.02
29.88,-95.64
39.230000000000004,-83.61
36.14,-95.98
28.02,-82.46000000000001
30.36,-97.73
43.2,-77.58
41.45,-96.49000000000001
36.09,-79.89
42.84,-83.27
41.660000000000004,-71.5
36.07,-86.92
35.03,-106.71000000000001
34.97,-81.88
42.730000000000004,-84.47
41.61,-83.63
33.96,-118.3
21.34,-157.93
44.1,-123.13000000000001
40.79,-80.78
39.19,-84.46000000000001
42.660000000000004,-71.14
29.61,-98.47
32.38,-80.73
29.650000000000002,-82.49
41.78,-86.73
30.490000000000002,-92.44
42.65,-89.03
38.76,-81.69
41.62,-87.57000000000001
43.03,-108.38
35.38,-119.0
40.25,-76.83
43.230000000000004,-75.49
29.68,-98.63
41.78,-80.86
36.29,-95.63
40.77,-73.48
43.33,-73.68
33.26,-86.35000000000001
26.68,-81.9
34.15,-118.12
40.63,-74.31
32.39,-106.72
41.36,-85.22
32.7,-114.61
35.04,-79.01
40.910000000000004,-96.53
28.44,-81.4
32.97,-96.60000000000001
40.660000000000004,-73.93
29.54,-98.33
46.29,-93.83
33.45,-86.99
37.77,-122.17
33.89,-118.3
35.83,-90.68
33.37,-111.76
43.050000000000004,-83.3
37.09,-88.09
47.63,-117.37
42.56,-113.79
39.14,-121.63
36.0,-94.2
38.29,-90.4
38.47,-96.19
35.34,-77.92
43.47,-85.97
36.02,-78.89
35.14,-119.47
36.17,-86.68
38.96,-85.88
37.75,-89.07000000000001
29.61,-95.22
33.49,-80.47
39.800000000000004,-105.11
34.57,-92.58
40.1,-85.65
38.01,-121.89
30.060000000000002,-94.8
32.68,-117.13
39.52,-80.32000000000001
40.15,-75.23
42.5,-83.42
41.63,-93.60000000000001
32.84,-97.24000000000001
29.37,-98.5
38.62,-94.69
35.09,-106.52
40.87,-73.83
36.65,-79.87
35.79,-78.65
41.45,-81.56
25.900000000000002,-97.49000000000001
40.64,-73.95
28.5,-81.4
43.08,-86.2
36.64,-93.22
38.14,-85.71000000000001
40.37,-76.19
34.94,-85.22
40.12,-82.99
37.63,-84.58
40.85,-82.34
37.12,-93.47
38.19,-92.64
45.300000000000004,-93.55
40.58,-74.10000000000001
27.3,-82.49
41.63,-87.48
61.33,-149.57
28.03,-82.56
33.9,-118.10000000000001
36.69,-121.79
39.63,-106.06
42.27,-89.0
42.32,-71.10000000000001
43.09,-76.09
42.44,-83.44
44.43,-88.06
30.41,-97.85000000000001
42.24,-89.03
35.7,-85.78
34.89,-82.35000000000001
33.37,-91.04
43.61,-96.57000000000001
38.050000000000004,-78.5
32.980000000000004,-117.25
41.07,-81.51
30.79,-86.56
25.87,-80.31
33.78,-89.84
39.39,-77.41
29.93,-90.01
43.61,-116.59
34.24,-95.65
42.72,-88.99
39.52,-83.85000000000001
34.08,-118.05
43.480000000000004,-88.82000000000001
33.88,-98.54
34.43,-117.57000000000001
32.75,-96.99000000000001
40.9,-81.16
35.050000000000004,-89.73
41.37,-75.7
39.74,-84.11
34.09,-118.34
32.36,-86.27
26.560000000000002,-81.95
45.78,-122.54
39.28,-76.55
40.75,-73.87
39.82,-86.24
44.62,-123.11
36.85,-119.66
37.99,-85.71000000000001
41.09,-81.53
39.08,-94.41
46.980000000000004,-123.8
42.480000000000004,-76.49
33.84,-83.91
36.51,-121.44
40.87,-98.0
30.400000000000002,-88.94
40.75,-73.89
33.37,-79.29
42.27,-83.14
45.38,-122.76
40.0,-75.75
36.11,-80.09
42.1,-72.60000000000001
45.44,-122.8
36.18,-115.18
41.6,-72.71000000000001
41.58,-88.17
40.27,-75.23
33.18,-94.97
34.07,-117.93
39.56,-119.75
37.31,-89.55
41.4,-72.86
39.11,-84.85000000000001
38.71,-121.36
38.17,-85.71000000000001
37.37,-79.18
40.09,-74.96000000000001
42.12,-75.97
37.25,-93.31
30.71,-94.95
38.75,-121.26
34.74,-86.63
40.65,-73.95
33.84,-84.58
31.080000000000002,-97.76
33.94,-84.51
33.8,-116.52
39.93,-77.64
34.01,-118.47
35.57,-82.51
37.75,-121.14
41.03,-81.91
41.93,-88.77
42.09,-80.09
39.58,-86.16
39.01,-95.76
40.35,-111.74000000000001
29.95,-95.63
37.69,-122.47
46.01,-91.48
38.84,-82.14
46.59,-90.89
43.13,-115.7
43.49,-88.56
25.79,-80.21000000000001
33.87,-84.84
45.6,-121.14
33.8,-118.33
33.93,-118.24000000000001
32.95,-96.96000000000001
47.79,-122.37
38.35,-92.58
35.49,-86.44
40.46,-90.65
30.16,-97.79
26.150000000000002,-97.64
33.72,-85.03
38.82,-76.89
37.27,-75.97
35.71,-81.26
40.87,-73.88
40.660000000000004,-73.77
41.68,-86.19
44.28,-92.67
47.19,-122.29
30.07,-81.86
43.6,-84.09
40.88,-74.65
35.550000000000004,-87.2
21.34,-158.08
37.300000000000004,-89.58
40.46,-79.71000000000001
33.78,-118.15
32.96,-96.82000000000001
41.42,-81.53
30.01,-90.24
28.52,-81.46000000000001
40.12,-84.62
36.910000000000004,-76.07000000000001
34.99,-78.35000000000001
33.94,-118.05
38.64,-121.19
30.54,-96.69
37.75,-81.13
30.14,-91.82000000000001
46.25,-114.16
43.980000000000004,-124.10000000000001
35.82,-79.82000000000001
42.07,-94.88
41.1,-104.85000000000001
36.17,-86.60000000000001
26.59,-80.07000000000001
42.94,-74.19
37.6,-122.07000000000001
39.02,-95.14
41.6,-87.84
39.550000000000004,-76.10000000000001
41.46,-88.27
40.730000000000004,-111.9
35.99,-83.61
41.93,-89.07000000000001
42.2,-87.93
46.36,-94.22
39.7,-104.94
39.15,-77.07000000000001
42.27,-71.77
37.25,-121.89
36.980000000000004,-86.47
38.410000000000004,-82.34
33.99,-84.21000000000001
35.230000000000004,-89.52
38.89,-77.07000000000001
41.160000000000004,-104.79
36.910000000000004,-93.91
35.4,-77.96000000000001
47.2,-120.95
41.82,-87.82000000000001
34.22,-119.07000000000001
26.61,-81.97
41.980000000000004,-87.89
28.87,-81.16
34.1,-118.28
39.07,-94.52
34.53,-117.22
27.92,-82.32000000000001
34.26,-119.24000000000001
41.69,-87.81
47.31,-119.56
33.85,-87.27
30.44,-84.32000000000001
39.44,-76.31
41.03,-76.32000000000001
34.79,-84.96000000000001
34.79,-118.85000000000001
31.46,-83.53
39.32,-120.21000000000001
33.92,-83.45
34.94,-120.42
27.11,-82.44
40.72,-89.51
35.53,-97.54
33.4,-86.97
38.4,-82.57000000000001
37.32,-121.97
42.39,-83.05
42.65,-73.75
35.550000000000004,-80.86
35.72,-78.84
32.71,-97.28
38.15,-85.07000000000001
28.900000000000002,-99.09
40.75,-73.91
36.81,-119.88
40.300000000000004,-85.25
41.68,-83.68
39.94,-83.11
30.36,-81.5
33.55,-117.14
44.9,-89.61
34.160000000000004,-84.18
32.0,-106.58
40.74,-74.05
30.79,-81.57000000000001
38.03,-81.12
34.14,-117.3
27.95,-80.66
28.07,-82.57000000000001
39.33,-83.02
30.22,-97.76
31.91,-102.22
31.12,-97.89
43.85,-88.86
38.84,-76.89
43.69,-116.35000000000001
38.89,-77.19
44.5,-89.52
37.11,-87.9
39.75,-84.14
39.050000000000004,-88.75
28.080000000000002,-82.54
32.97,-96.92
42.68,-73.79
36.71,-119.56
38.86,-86.52
36.12,-86.75
40.15,-82.92
45.97,-94.34
31.86,-106.56
38.69,-85.79
33.410000000000004,-111.57000000000001
41.57,-75.51
40.61,-80.64
42.06,-104.17
34.230000000000004,-83.87
40.71,-73.69
34.25,-110.03
43.09,-75.22
36.18,-85.95
41.86,-88.07000000000001
40.76,-81.38
39.32,-76.54
35.96,-85.81
34.07,-117.67
37.57,-84.31
39.27,-76.5
39.480000000000004,-79.04
35.44,-97.57000000000001
42.97,-85.66
46.13,-112.93
43.02,-78.88
35.25,-81.67
42.83,-84.22
38.92,-77.24
25.63,-80.42
44.84,-91.60000000000001
26.19,-98.17
38.9,-76.9
34.18,-82.15
37.78,-122.42
33.13,-97.04
31.12,-97.87
29.66,-95.51
29.55,-98.66
39.660000000000004,-87.43
30.7,-96.36
38.07,-83.95
29.73,-95.65
46.800000000000004,-92.13
40.7,-112.03
35.83,-86.07000000000001
34.05,-84.61
31.32,-89.36
32.77,-96.63
42.06,-71.87
35.99,-83.89
44.04,-88.54
40.5,-111.41
39.08,-78.96000000000001
41.47,-81.7
33.85,-118.14
40.29,-83.07000000000001
44.95,-93.09
33.32,-105.63
39.27,-81.06
43.64,-70.33
31.73,-98.98
37.2,-77.46000000000001
27.13,-80.21000000000001
39.300000000000004,-84.52
43.46,-88.82000000000001
39.25,-84.60000000000001
35.7,-82.04
41.29,-72.83
39.65,-79.96000000000001
38.9,-99.32000000000001
38.77,-93.73
32.65,-96.78
47.93,-97.09
38.94,-104.73
48.47,-122.34
48.79,-122.49000000000001
33.85,-118.12
26.650000000000002,-81.97
33.46,-86.91
42.76,-88.94
35.11,-92.09
38.89,-121.29
36.04,-79.77
39.96,-86.11
44.54,-69.63
28.19,-82.47
41.7,-81.28
39.31,-82.10000000000001
40.300000000000004,-74.68
30.080000000000002,-95.7
41.71,-83.59
38.45,-122.77
47.82,-116.88
43.27,-86.25
40.58,-105.0
33.92,-118.4
47.49,-111.28
41.64,-81.47
27.73,-97.36
40.08,-74.05
40.83,-73.86
40.83,-73.85000000000001
26.17,-80.3
40.04,-82.96000000000001
35.39,-98.08
29.57,-95.03
33.22,-97.76
36.18,-86.52
29.8,-94.98
39.93,-74.96000000000001
41.87,-87.71000000000001
34.03,-117.63
42.97,-82.45
36.42,-121.32000000000001
40.11,-83.09
38.99,-79.12
42.7,-89.01
40.230000000000004,-77.14
37.04,-76.31
46.87,-96.77
32.71,-97.15
34.05,-86.87
29.54,-95.15
29.61,-90.75
29.87,-97.94
25.85,-80.32000000000001
35.68,-105.95
38.78,-90.53
30.77,-85.68
35.12,-118.47
31.18,-83.78
43.49,-111.98
34.28,-118.74000000000001
40.96,-90.38
36.230000000000004,-119.34
40.5,-86.11
39.96,-74.98
36.7,-121.65
27.21,-81.85000000000001
31.91,-106.58
43.01,-83.56
28.98,-95.96000000000001
48.1,-119.79
39.04,-87.15
33.12,-117.32000000000001
35.74,-77.95
37.160000000000004,-93.23
29.63,-95.23
38.43,-81.79
40.45,-86.13
29.42,-98.53
35.99,-119.96000000000001
40.660000000000004,-73.72
30.650000000000002,-91.15
42.230000000000004,-89.07000000000001
40.84,-115.79
35.09,-89.81
31.810000000000002,-95.15
40.74,-92.87
39.800000000000004,-86.08
42.47,-83.36
35.08,-106.59
40.83,-73.88
39.5,-77.57000000000001
44.61,-88.76
38.82,-82.18
41.95,-87.69
30.22,-97.75
35.59,-80.87
28.42,-97.76
29.5,-95.0
46.26,-119.31
42.94,-89.38
41.230000000000004,-73.71000000000001
46.89,-102.79
30.17,-81.60000000000001
42.32,-83.19
39.87,-75.34
29.88,-90.02
42.43,-123.3
29.060000000000002,-82.45
41.14,-73.43
38.2,-85.84
40.68,-89.54
29.84,-95.65
27.740000000000002,-97.44
37.39,-122.03
33.52,-88.43
40.25,-75.66
45.21,-93.41
36.22,-115.13
34.01,-118.29
39.37,-93.49
38.88,-94.84
42.85,-85.63
38.06,-122.15
40.13,-88.26
32.56,-116.94
38.86,-77.09
38.29,-77.54
41.24,-75.88
33.99,-81.24
35.1,-80.78
41.75,-111.83
21.29,-157.83
40.12,-82.95
32.74,-116.93
32.83,-116.9
36.04,-83.44
38.78,-76.06
33.79,-117.81
32.74,-117.05
42.92,-82.48
32.89,-96.8
40.550000000000004,-111.89
32.68,-114.65
42.5,-70.92
40.43,-86.91
39.04,-77.4
41.67,-83.57000000000001
38.29,-85.91
34.12,-93.10000000000001
48.08,-123.12
35.2,-80.87
42.45,-83.08
43.03,-88.18
42.660000000000004,-84.59
37.28,-77.31
34.83,-92.22
44.78,-93.47
34.07,-117.33
32.43,-93.71000000000001
46.18,-119.17
40.78,-87.75
34.29,-92.4
33.1,-117.07000000000001
41.69,-85.97
35.67,-97.5
29.57,-95.28
35.04,-110.7
27.77,-80.55
42.56,-114.48
39.33,-74.60000000000001
35.33,-81.89
33.75,-84.47
39.61,-105.02
33.79,-87.24
29.97,-95.59
29.93,-90.02
42.99,-88.05
33.47,-112.27
41.910000000000004,-80.57000000000001
34.35,-82.93
44.24,-85.45
44.160000000000004,-88.46000000000001
33.0,-96.86
35.43,-97.37
40.550000000000004,-79.76
39.46,-76.32000000000001
40.62,-73.99
38.32,-122.3
35.13,-106.55
42.21,-84.55
38.67,-90.35000000000001
32.75,-97.13
39.410000000000004,-79.4
43.89,-85.52
29.8,-95.4
38.49,-85.77
39.82,-89.64
40.68,-81.26
34.09,-84.48
35.44,-80.61
44.04,-121.3
36.58,-79.34
30.43,-84.21000000000001
36.06,-102.51
39.26,-80.33
44.83,-93.60000000000001
41.64,-93.51
34.93,-90.0
39.480000000000004,-88.18
42.71,-83.04
39.42,-77.47
46.88,-96.89
27.46,-82.62
37.37,-79.3
37.72,-97.36
29.740000000000002,-94.98
39.53,-104.79
36.92,-76.23
33.65,-86.82000000000001
45.910000000000004,-89.25
39.4,-76.48
26.12,-80.19
41.84,-75.87
41.4,-94.99
43.29,-84.59
36.35,-82.24
33.78,-84.41
33.61,-92.07000000000001
40.31,-76.58
36.95,-80.95
35.04,-80.81
21.35,-157.91
42.93,-87.93
41.24,-85.85000000000001
33.52,-112.19
41.800000000000004,-88.12
30.27,-98.86
39.27,-81.51
41.27,-95.95
35.36,-94.37
35.97,-77.81
33.6,-112.17
42.47,-91.92
39.13,-94.5
40.22,-79.61
41.800000000000004,-83.69
37.65,-97.35000000000001
39.13,-77.17
33.71,-117.19
42.36,-71.10000000000001
29.6,-82.37
42.77,-73.89
46.800000000000004,-100.79
32.88,-97.10000000000001
39.17,-76.63
43.660000000000004,-93.32000000000001
38.76,-90.7
36.97,-82.59
31.68,-88.64
41.59,-87.44
41.14,-96.04
45.34,-93.01
40.63,-74.03
34.11,-117.59
42.25,-71.12
41.730000000000004,-87.7
33.89,-118.14
38.81,-77.12
41.31,-75.76
44.050000000000004,-123.17
33.43,-84.18
39.800000000000004,-84.13
33.89,-117.86
39.92,-83.77
39.0,-77.41
36.03,-84.24
40.5,-86.87
32.78,-96.8
32.83,-109.73
38.57,-121.47
33.44,-112.56
39.92,-75.19
44.910000000000004,-85.05
34.89,-117.0
41.89,-87.66
29.8,-95.03
35.49,-97.37
32.13,-110.98
40.72,-82.55
41.980000000000004,-88.13
34.01,-118.22
40.21,-76.88
32.86,-96.75
37.27,-121.83
40.96,-80.66
40.69,-74.3
36.11,-93.71000000000001
46.410000000000004,-117.0
39.29,-76.66
43.32,-88.18
41.300000000000004,-91.69
44.97,-93.49
36.1,-95.92
34.68,-92.34
42.4,-71.06
30.51,-84.25
32.01,-90.36
34.06,-117.22
42.62,-84.74
39.730000000000004,-82.61
39.34,-82.98
43.17,-77.69
39.08,-76.95
26.150000000000002,-80.26
43.12,-83.62
38.800000000000004,-121.27
27.86,-82.2
37.69,-97.3
45.08,-87.66
47.69,-122.71000000000001
34.02,-85.25
48.08,-122.17
36.980000000000004,-84.11
41.300000000000004,-88.14
44.32,-69.76
39.99,-75.03
34.07,-117.96000000000001
40.76,-73.92
37.85,-82.52
31.080000000000002,-97.7
41.15,-80.67
33.25,-117.29
46.94,-122.61
38.27,-76.44
34.9,-76.91
41.7,-88.07000000000001
39.18,-78.17
41.57,-90.57000000000001
29.36,-94.98
30.11,-93.82000000000001
34.47,-84.46000000000001
41.49,-82.02
36.12,-80.66
26.560000000000002,-81.9
47.550000000000004,-122.04
42.32,-122.86
46.26,-119.29
37.09,-113.58
33.9,-84.12
35.84,-97.93
42.27,-84.98
43.08,-94.24
40.01,-74.87
47.22,-93.53
37.79,-121.25
31.7,-86.26
39.4,-76.93
34.57,-83.3
40.81,-73.95
42.03,-73.33
34.910000000000004,-91.2
37.56,-82.76
42.03,-91.61
40.47,-106.83
35.17,-114.57000000000001
45.04,-93.2
41.65,-88.2
39.86,-105.06
42.28,-87.88
38.730000000000004,-90.24
42.08,-86.42
42.54,-71.24
38.54,-82.67
20.02,-155.67000000000002
28.53,-82.51
36.06,-94.19
27.77,-82.77
30.34,-94.18
46.84,-100.77
27.16,-80.22
40.63,-74.08
39.13,-76.59
38.32,-81.72
33.95,-84.51
33.69,-117.92
29.7,-97.10000000000001
40.88,-74.05
40.11,-85.57000000000001
41.75,-77.3
40.800000000000004,-74.37
35.33,-83.8
27.060000000000002,-80.14
43.2,-83.31
35.35,-82.44
41.33,-72.97
30.48,-86.41
26.66,-81.89
38.85,-94.76
41.5,-74.02
39.09,-94.68
47.36,-122.11
41.6,-93.51
41.81,-87.66
32.76,-97.17
39.480000000000004,-118.79
33.33,-87.0
32.76,-89.15
40.04,-76.31
34.11,-117.45
38.28,-85.63
25.93,-80.16
41.6,-87.89
39.08,-84.15
41.7,-93.04
33.9,-83.96000000000001
41.86,-71.35000000000001
27.84,-82.68
32.28,-83.47
32.480000000000004,-93.75
35.62,-97.48
34.19,-118.59
34.71,-86.59
42.300000000000004,-85.21000000000001
35.57,-97.52
38.61,-121.45
38.88,-94.69
32.58,-117.03
60.480000000000004,-151.07
38.24,-104.62
42.7,-78.98
44.95,-123.05
28.060000000000002,-82.55
46.0,-112.61
29.28,-81.08
46.5,-87.68
44.54,-89.57000000000001
34.75,-81.04
38.01,-92.74
41.87,-71.53
41.78,-87.59
33.01,-96.54
34.730000000000004,-80.77
42.480000000000004,-71.41
30.05,-99.14
41.5,-94.32000000000001
40.01,-75.29
38.65,-78.67
46.29,-119.28
33.99,-117.91
38.72,-77.12
41.75,-88.3
38.75,-121.31
37.26,-77.39
42.68,-91.91
29.41,-98.58
34.76,-92.46000000000001
42.5,-96.38
45.410000000000004,-122.53
40.89,-84.58
42.83,-77.7
39.78,-104.98
37.92,-75.35000000000001
30.11,-93.75
42.050000000000004,-87.94
39.63,-119.88
39.27,-103.71000000000001
39.82,-75.24
34.04,-84.34
32.35,-110.97
36.050000000000004,-115.08
44.34,-75.47
39.9,-75.24
35.03,-85.16
35.9,-78.68
28.54,-81.29
33.77,-84.37
32.87,-96.86
37.18,-113.31
32.6,-96.94
40.61,-73.92
40.22,-75.5
36.58,-80.74
30.38,-91.10000000000001
34.05,-118.26
38.19,-75.38
33.45,-88.84
39.74,-75.63
38.74,-77.19
48.08,-121.98
39.17,-76.62
41.59,-88.04
26.060000000000002,-80.21000000000001
35.1,-90.06
32.24,-92.71000000000001
37.04,-76.39
39.550000000000004,-105.0
45.53,-122.93
34.07,-117.14
64.76,-147.35
39.45,-74.65
35.050000000000004,-89.95
47.58,-122.3
39.15,-123.2
41.83,-88.10000000000001
38.49,-82.66
29.34,-98.62
37.34,-85.34
39.94,-75.04
36.93,-121.77
41.72,-87.81
47.53,-122.2
36.910000000000004,-76.15
43.03,-77.91
40.64,-112.03
34.07,-84.26
41.28,-86.62
36.12,-80.31
38.53,-81.9
33.730000000000004,-82.72
41.97,-87.96000000000001
36.72,-121.63
43.52,-96.73
41.24,-81.35000000000001
37.11,-79.29
29.5,-95.12
33.96,-84.3
46.84,-114.03
44.03,-123.09
21.28,-157.79
46.730000000000004,-92.22
40.02,-79.08
44.29,-74.0
35.25,-85.18
41.800000000000004,-72.56
39.15,-94.56
41.480000000000004,-81.60000000000001
40.6,-79.19
43.18,-88.01
40.74,-73.67
40.95,-72.94
29.57,-95.29
40.45,-109.55
40.78,-111.94
38.6,-121.38
42.33,-71.07000000000001
34.11,-83.7
27.94,-82.34
42.6,-89.65
39.12,-82.99
37.69,-97.44
34.26,-92.10000000000001
33.76,-118.01
34.22,-119.18
34.480000000000004,-93.06
36.07,-115.01
26.650000000000002,-80.21000000000001
39.87,-105.06
39.19,-84.60000000000001
36.17,-115.21000000000001
34.01,-81.04
44.660000000000004,-84.13
32.83,-83.64
38.78,-77.51
32.9,-97.04
39.15,-76.73
35.46,-97.60000000000001
36.24,-115.25
43.04,-89.39
39.81,-84.03
40.96,-74.07000000000001
43.0,-84.12
38.2,-79.0
35.86,-78.56
30.080000000000002,-95.51
28.94,-98.51
32.81,-116.92
42.67,-73.77
38.77,-90.22
43.300000000000004,-73.68
33.86,-118.39
41.93,-87.71000000000001
42.25,-71.83
25.87,-80.24
32.910000000000004,-80.67
42.910000000000004,-85.7
29.91,-95.48
29.650000000000002,-95.03
40.13,-75.53
41.85,-87.97
30.09,-95.63
45.54,-122.4
38.800000000000004,-121.31
36.2,-115.24000000000001
41.76,-72.88
28.060000000000002,-82.71000000000001
34.89,-82.7
41.160000000000004,-81.25
38.36,-98.78
30.37,-95.48
42.9,-85.79
41.95,-87.86
44.94,-122.98
36.74,-84.47
40.15,-74.99
31.490000000000002,-100.46000000000001
38.24,-122.02
32.8,-86.58
32.27,-90.19
36.72,-121.65
36.12,-81.84
25.79,-80.13
33.04,-111.38
41.160000000000004,-111.94
27.96,-82.44
32.78,-115.55
44.230000000000004,-69.77
38.58,-77.32000000000001
34.54,-86.91
30.41,-86.75
40.63,-79.72
30.17,-81.75
39.69,-86.27
43.64,-96.21000000000001
38.49,-91.86
38.410000000000004,-122.71000000000001
37.07,-88.63
30.21,-95.75
38.68,-121.46000000000001
28.330000000000002,-80.72
43.09,-88.27
37.980000000000004,-86.16
39.44,-119.76
35.46,-97.62
34.04,-77.89
45.67,-122.66
25.94,-80.29
39.660000000000004,-81.86
39.57,-75.05
41.58,-83.88
